1703676600000,43056.13,43115.38,43022.52,43115.36,456.82995
1703677500000,43115.37,43119.72,42900.0,43019.11,611.35019
1703678400000,43019.11,43056.0,42944.28,42964.0,467.67333
1703679300000,42963.99,43025.58,42919.44,43005.99,345.4092
1703680200000,43005.98,43012.0,42809.8,42818.0,386.15359
1703681100000,42818.0,42939.58,42773.94,42913.56,454.37557
1703682000000,42913.56,42938.09,42706.0,42896.07,576.12007
1703682900000,42896.07,42958.6,42843.52,42930.38,355.87297
1703683800000,42930.38,42992.83,42828.54,42893.43,523.32441
1703684700000,42893.44,42926.0,42855.54,42912.86,345.81756
1703685600000,42912.85,43017.14,42831.1,42964.01,594.63951
1703686500000,42964.0,43099.0,42862.55,42890.73,530.13822
1703687400000,42890.73,43108.0,42890.73,43030.59,632.77118
1703688300000,43030.59,43150.0,42912.89,42912.9,845.42454
1703689200000,42912.89,42968.99,42777.77,42858.29,621.36308
1703690100000,42858.3,42934.0,42791.71,42904.01,513.80978
1703691000000,42904.0,43079.8,42861.34,43040.02,482.98169
1703691900000,43040.02,43069.99,42954.2,42980.65,480.85429
1703692800000,42980.64,43000.0,42890.0,42954.41,405.41842
1703693700000,42954.4,43163.95,42911.76,43141.1,727.32851
1703694600000,43141.1,43191.1,43080.9,43098.43,696.61853
1703695500000,43098.43,43117.8,43040.0,43082.31,413.25571
1703696400000,43082.32,43138.22,42911.36,42942.53,473.86578
1703697300000,42942.53,42951.17,42862.56,42940.1,379.34255
1703698200000,42940.09,43056.0,42920.8,42957.1,324.46314
1703699100000,42957.1,43024.61,42957.09,43021.99,262.73492
1703700000000,43022.0,43093.93,42957.49,42960.37,302.98014
1703700900000,42960.38,43020.0,42928.75,42956.02,230.35714
1703701800000,42956.01,43061.67,42956.01,43035.07,248.05752
1703702700000,43035.08,43215.0,42991.1,43183.98,421.29046
1703703600000,43183.99,43190.21,43018.97,43021.59,280.98889
1703704500000,43021.6,43195.0,43000.0,43145.57,267.36541
1703705400000,43145.58,43165.99,43056.26,43070.01,168.42754
1703706300000,43070.0,43165.78,43039.52,43154.34,370.03092
1703707200000,43154.34,43200.0,43121.45,43196.21,187.43419
1703708100000,43196.2,43338.55,43124.98,43315.61,502.3822
1703709000000,43315.61,43487.88,43264.22,43462.01,911.92276
1703709900000,43462.0,43565.45,43378.07,43445.32,825.63125
1703710800000,43445.32,43484.0,43321.74,43331.66,547.27399
1703711700000,43331.67,43395.98,43320.0,43357.52,392.16893
1703712600000,43357.52,43399.0,43316.06,43322.02,244.70464
1703713500000,43322.01,43366.2,43252.72,43366.2,275.80115
1703714400000,43366.2,43641.59,43352.28,43624.01,568.38152
1703715300000,43624.0,43677.0,43470.07,43470.08,785.17938
1703716200000,43470.08,43520.0,43300.06,43311.09,411.84917
1703717100000,43311.1,43425.91,43280.33,43323.81,300.1113
1703718000000,43323.81,43463.23,43323.8,43463.23,427.52701
1703718900000,43463.23,43467.74,43354.01,43386.54,443.38008
1703719800000,43386.53,43460.0,43354.54,43416.07,323.15433
1703720700000,43416.07,43437.49,43337.18,43428.85,295.99486
1703721600000,43428.86,43468.92,43383.66,43438.01,542.02202
1703722500000,43438.01,43600.0,43438.0,43586.2,426.92358
1703723400000,43586.2,43787.57,43547.56,43621.74,1409.12093
1703724300000,43621.74,43702.0,43534.89,43566.5,462.38847
1703725200000,43566.5,43718.46,43533.96,43664.92,307.14568
1703726100000,43664.91,43706.0,43543.64,43554.65,349.59003
1703727000000,43554.64,43660.0,43551.1,43552.92,326.73572
1703727900000,43552.92,43552.93,43418.38,43426.0,382.36831
1703728800000,43426.0,43461.1,43304.27,43370.32,444.97214
1703729700000,43370.32,43466.06,43343.75,43401.06,262.35065
1703730600000,43401.05,43451.1,43374.0,43393.84,211.2723
1703731500000,43393.83,43445.8,43352.0,43358.31,154.42316
1703732400000,43358.32,43396.2,43314.0,43355.82,275.10415
1703733300000,43355.82,43414.67,43355.81,43384.3,200.20284
1703734200000,43384.3,43387.09,43344.39,43387.09,174.85977
1703735100000,43387.09,43416.16,43361.47,43408.41,152.97888
1703736000000,43408.4,43479.5,43400.36,43472.93,207.89995
1703736900000,43472.94,43624.74,43472.93,43624.74,575.94179
1703737800000,43624.74,43624.74,43378.5,43381.46,261.10015
1703738700000,43381.46,43417.08,43313.72,43314.0,260.19676
1703739600000,43314.01,43369.19,43147.77,43170.06,691.37678
1703740500000,43170.06,43259.99,43140.88,43150.05,341.31734
1703741400000,43150.06,43264.7,43150.05,43246.0,194.18998
1703742300000,43246.0,43278.0,43183.99,43222.01,259.15932
1703743200000,43222.0,43222.01,43152.64,43177.15,226.2888
1703744100000,43177.15,43177.15,43005.6,43048.99,365.41368
1703745000000,43048.99,43129.54,42973.44,43090.01,454.08879
1703745900000,43090.0,43130.72,42982.0,43031.97,219.19582
1703746800000,43031.96,43068.0,42950.11,42991.3,382.4799
1703747700000,42991.3,43060.0,42794.11,42848.0,902.55319
1703748600000,42847.99,42945.41,42818.28,42945.4,463.96258
1703749500000,42945.41,43050.0,42932.35,43049.17,410.63211
1703750400000,43049.17,43071.1,42965.01,43063.63,285.21542
1703751300000,43063.64,43063.64,42971.2,42988.0,217.49879
1703752200000,42988.01,43045.31,42968.64,43026.67,333.22966
